,fpath,size,date_created,date_modified
66,S:\camstudio\aud\~temp-20160107_0021_40.wav,3505112.0,Fri Mar 25 21:51:49 2016,Wed Jan 06 19:52:00 2016
67,S:\camstudio\aud\~temp-20160107_0026_35.wav,7989200.0,Fri Mar 25 21:51:50 2016,Wed Jan 06 19:57:21 2016
68,S:\camstudio\aud\~temp-20160107_0031_18.wav,2598416.0,Fri Mar 25 21:51:50 2016,Wed Jan 06 20:01:32 2016
69,S:\camstudio\aud\~temp-20160107_0044_43.wav,2711312.0,Fri Mar 25 21:51:51 2016,Wed Jan 06 20:14:58 2016
70,S:\camstudio\aud\~temp-20160107_0057_42.wav,4171904.0,Fri Mar 25 21:51:51 2016,Wed Jan 06 20:28:06 2016
71,S:\camstudio\aud\~temp-20160107_0115_18.wav,2541968.0,Fri Mar 25 21:51:51 2016,Wed Jan 06 20:45:32 2016
72,S:\camstudio\aud\~temp-20160107_0119_41.wav,16671608.0,Fri Mar 25 21:51:51 2016,Wed Jan 06 20:51:16 2016
73,S:\camstudio\aud\~temp-20160107_0121_51.wav,33210872.0,Fri Mar 25 21:51:53 2016,Wed Jan 06 20:55:00 2016
74,S:\camstudio\aud\~temp-20160107_0136_06.wav,44006552.0,Fri Mar 25 21:51:55 2016,Wed Jan 06 21:10:16 2016
75,S:\camstudio\aud\~temp-20160107_0329_29.wav,49005728.0,Fri Mar 25 21:51:59 2016,Wed Jan 06 23:04:07 2016
76,S:\camstudio\aud\~temp-20160107_0334_44.wav,20739392.0,Fri Mar 25 21:52:03 2016,Wed Jan 06 23:06:42 2016
77,S:\camstudio\aud\~temp-20160107_0408_44.wav,43974800.0,Fri Mar 25 21:52:04 2016,Wed Jan 06 23:42:53 2016
78,S:\camstudio\aud\~temp-20160107_0414_40.wav,43450892.0,Fri Mar 25 21:52:07 2016,Wed Jan 06 23:48:46 2016
79,S:\camstudio\aud\~temp-20160107_0446_49.wav,50083532.0,Fri Mar 25 21:52:10 2016,Thu Jan 07 00:21:33 2016
80,S:\camstudio\aud\~temp-20160107_0453_11.wav,18239804.0,Fri Mar 25 21:52:13 2016,Thu Jan 07 00:24:55 2016
81,S:\camstudio\aud\~temp-20160107_0505_44.wav,28899656.0,Fri Mar 25 21:52:14 2016,Thu Jan 07 00:38:28 2016
82,S:\camstudio\aud\~temp-20160107_0509_48.wav,40600268.0,Fri Mar 25 21:52:16 2016,Thu Jan 07 00:43:39 2016
83,S:\camstudio\aud\~temp-20160107_0516_49.wav,24817760.0,Fri Mar 25 21:52:19 2016,Thu Jan 07 00:49:09 2016
84,S:\camstudio\aud\~temp-20160108_2037_25.wav,23394212.0,Fri Mar 25 21:52:20 2016,Fri Jan 08 16:09:38 2016
85,S:\camstudio\aud\~temp-20160111_1516_40.wav,52810676.0,Fri Mar 25 21:52:22 2016,Mon Jan 11 10:51:39 2016
86,S:\camstudio\aud\~temp-20160112_1707_18.wav,36874700.0,Fri Mar 25 21:52:25 2016,Tue Jan 12 12:40:48 2016
87,S:\camstudio\aud\~temp-20160112_1841_49.wav,51300692.0,Fri Mar 25 21:52:27 2016,Tue Jan 12 14:16:40 2016
88,S:\camstudio\aud\~temp-20160112_2335_50.wav,8585432.0,Fri Mar 25 21:52:30 2016,Tue Jan 12 19:06:38 2016
89,S:\camstudio\aud\~temp-20160113_0008_45.wav,39402512.0,Fri Mar 25 21:52:31 2016,Tue Jan 12 19:42:28 2016
90,S:\camstudio\aud\~temp-20160113_0110_33.wav,18516752.0,Fri Mar 25 21:52:34 2016,Tue Jan 12 20:42:18 2016
91,S:\camstudio\aud\~temp-20160114_0156_37.wav,39268448.0,Fri Mar 25 21:52:35 2016,Wed Jan 13 21:30:20 2016
92,S:\camstudio\aud\~temp-20160115_2211_19.wav,9072296.0,Fri Mar 25 21:52:37 2016,Fri Jan 15 17:42:11 2016
93,S:\camstudio\aud\~temp-20160116_1848_37.wav,1326572.0,Fri Mar 25 21:52:38 2016,Sat Jan 16 14:18:44 2016
