,fpath,size,date_created,date_modified
25,S:\pylogger\01_02_2016\aud.csv,18751.0,Thu Aug 18 07:55:47 2016,Sat Jan 02 19:26:07 2016
26,S:\pylogger\01_02_2016\cds.csv,136.0,Thu Aug 18 07:55:47 2016,Sat Jan 02 18:57:45 2016
27,S:\pylogger\01_02_2016\escl.csv,424.0,Thu Aug 18 07:55:47 2016,Sat Jan 02 00:11:08 2016
28,S:\pylogger\01_02_2016\log.csv,234.0,Thu Aug 18 07:55:47 2016,Sat Jan 02 00:41:30 2016
29,S:\pylogger\01_02_2016\momb.csv,121.0,Thu Aug 18 07:55:47 2016,Fri Jan 01 22:32:55 2016
30,S:\pylogger\01_02_2016\nrop.csv,1064.0,Thu Aug 18 07:55:47 2016,Sat Jan 02 10:01:17 2016
31,S:\pylogger\01_02_2016\reg.csv,91.0,Thu Aug 18 07:55:47 2016,Sat Jan 02 18:58:00 2016
32,S:\pylogger\01_02_2016\sab.csv,125.0,Thu Aug 18 07:55:47 2016,Sat Jan 02 14:17:10 2016
33,S:\pylogger\01_02_2016\sem.csv,519.0,Thu Aug 18 07:55:47 2016,Sat Jan 02 15:28:28 2016
34,S:\pylogger\01_02_2016\trfc.csv,67.0,Thu Aug 18 07:55:47 2016,Sat Jan 02 15:18:34 2016
35,S:\pylogger\01_03_2016\adp.csv,567.0,Thu Aug 18 07:55:47 2016,Sun Jan 03 15:48:29 2016
36,S:\pylogger\01_03_2016\aud.csv,27340.0,Thu Aug 18 07:55:47 2016,Sun Jan 03 19:23:34 2016
37,S:\pylogger\01_03_2016\cds.csv,100.0,Thu Aug 18 07:55:47 2016,Sat Jan 02 23:47:55 2016
38,S:\pylogger\01_03_2016\dadb.csv,300.0,Thu Aug 18 07:55:47 2016,Sun Jan 03 15:48:33 2016
39,S:\pylogger\01_03_2016\escl.csv,316.0,Thu Aug 18 07:55:48 2016,Sun Jan 03 18:07:30 2016
40,S:\pylogger\01_03_2016\reg.csv,87.0,Thu Aug 18 07:55:48 2016,Sun Jan 03 01:44:19 2016
41,S:\pylogger\01_03_2016\sab.csv,266.0,Thu Aug 18 07:55:48 2016,Sun Jan 03 17:41:28 2016
42,S:\pylogger\01_03_2016\sem.csv,305.0,Thu Aug 18 07:55:48 2016,Sun Jan 03 17:25:18 2016
43,S:\pylogger\01_03_2016\trfc.csv,67.0,Thu Aug 18 07:55:48 2016,Sun Jan 03 14:32:11 2016
44,S:\pylogger\01_04_2016\adp.csv,266.0,Thu Aug 18 07:55:48 2016,Mon Jan 04 15:30:46 2016
45,S:\pylogger\01_04_2016\aud.csv,13838.0,Thu Aug 18 07:55:48 2016,Mon Jan 04 19:19:21 2016
46,S:\pylogger\01_04_2016\cds.csv,31.0,Thu Aug 18 07:55:48 2016,Sun Jan 03 21:17:40 2016
47,S:\pylogger\01_04_2016\escl.csv,438.0,Thu Aug 18 07:55:48 2016,Mon Jan 04 01:12:50 2016
48,S:\pylogger\01_04_2016\nrop.csv,77.0,Thu Aug 18 07:55:48 2016,Mon Jan 04 18:08:43 2016
49,S:\pylogger\01_04_2016\phole.csv,59.0,Thu Aug 18 07:55:48 2016,Sun Jan 03 20:38:07 2016
50,S:\pylogger\01_04_2016\reg.csv,71.0,Thu Aug 18 07:55:48 2016,Mon Jan 04 12:10:26 2016
51,S:\pylogger\01_04_2016\sab.csv,181.0,Thu Aug 18 07:55:48 2016,Mon Jan 04 15:07:41 2016
52,S:\pylogger\01_04_2016\sem.csv,166.0,Thu Aug 18 07:55:48 2016,Mon Jan 04 13:38:37 2016
53,S:\pylogger\01_05_2016\adp.csv,52.0,Thu Aug 18 07:55:48 2016,Mon Jan 04 23:02:19 2016
54,S:\pylogger\01_05_2016\aud.csv,3992.0,Thu Aug 18 07:55:48 2016,Tue Jan 05 19:27:57 2016
55,S:\pylogger\01_05_2016\escl.csv,208.0,Thu Aug 18 07:55:48 2016,Tue Jan 05 19:13:47 2016
56,S:\pylogger\01_05_2016\nrop.csv,377.0,Thu Aug 18 07:55:48 2016,Mon Jan 04 23:51:51 2016
57,S:\pylogger\01_05_2016\reg.csv,43.0,Thu Aug 18 07:55:48 2016,Tue Jan 05 15:38:23 2016
58,S:\pylogger\01_06_2016\adp.csv,28.0,Thu Aug 18 07:55:48 2016,Tue Jan 05 23:22:52 2016
59,S:\pylogger\01_06_2016\aud.csv,1581.0,Thu Aug 18 07:55:48 2016,Wed Jan 06 17:44:54 2016
60,S:\pylogger\01_06_2016\escl.csv,288.0,Thu Aug 18 07:55:48 2016,Wed Jan 06 17:45:59 2016
61,S:\pylogger\01_06_2016\reg.csv,36.0,Thu Aug 18 07:55:48 2016,Wed Jan 06 15:43:31 2016
62,S:\pylogger\01_06_2016\sab.csv,54.0,Thu Aug 18 07:55:48 2016,Wed Jan 06 17:35:33 2016
63,S:\pylogger\01_07_2016\aud.csv,1617.0,Thu Aug 18 07:55:48 2016,Thu Jan 07 19:03:50 2016
64,S:\pylogger\01_07_2016\escl.csv,391.0,Thu Aug 18 07:55:48 2016,Thu Jan 07 18:07:20 2016
65,S:\pylogger\01_07_2016\sab.csv,293.0,Thu Aug 18 07:55:49 2016,Wed Jan 06 20:10:38 2016
66,S:\pylogger\01_08_2016\aud.csv,2368.0,Thu Aug 18 07:55:49 2016,Fri Jan 08 17:23:41 2016
67,S:\pylogger\01_08_2016\nrop.csv,27.0,Thu Aug 18 07:55:49 2016,Thu Jan 07 19:58:26 2016
68,S:\pylogger\01_09_2016\aud.csv,251.0,Thu Aug 18 07:55:49 2016,Sat Jan 09 18:10:06 2016
69,S:\pylogger\01_09_2016\nrop.csv,74.0,Thu Aug 18 07:55:49 2016,Sat Jan 09 18:10:14 2016
70,S:\pylogger\01_10_2016\aud.csv,60.0,Thu Aug 18 07:55:49 2016,Sun Jan 10 01:49:56 2016
71,S:\pylogger\01_15_2016\aud.csv,237.0,Thu Aug 18 07:55:49 2016,Thu Jan 14 19:35:24 2016
72,S:\pylogger\01_20_2016\aud.csv,97.0,Thu Aug 18 07:55:49 2016,Wed Jan 20 13:31:33 2016
73,S:\pylogger\01_21_2016\momb.csv,101.0,Thu Aug 18 07:55:49 2016,Thu Jan 21 04:28:34 2016
74,S:\pylogger\01_26_2016\aud.csv,289.0,Thu Aug 18 07:55:49 2016,Tue Jan 26 02:02:05 2016
75,S:\pylogger\02_01_2016\log.csv,95.0,Thu Aug 18 07:55:49 2016,Sun Jan 31 19:50:26 2016
76,S:\pylogger\02_09_2016\sab.csv,50.0,Thu Aug 18 07:55:49 2016,Mon Feb 08 21:54:25 2016
77,S:\pylogger\02_10_2016\aud.csv,57.0,Thu Aug 18 07:55:49 2016,Wed Feb 10 17:03:17 2016
78,S:\pylogger\02_13_2016\log.csv,100.0,Thu Aug 18 07:55:49 2016,Fri Feb 12 19:52:58 2016
79,S:\pylogger\03_03_2018\aud.csv,174.0,Sun Apr 29 15:22:53 2018,Sat Mar 03 19:53:23 2018
80,S:\pylogger\03_05_2018\aud.csv,157.0,Sun Apr 29 15:22:53 2018,Mon Mar 05 20:08:56 2018
81,S:\pylogger\03_10_2018\aud.csv,171.0,Sun Apr 29 15:22:53 2018,Sat Mar 10 08:07:29 2018
82,S:\pylogger\03_11_2016\cds.csv,36.0,Thu Aug 18 07:55:49 2016,Fri Mar 11 07:23:05 2016
83,S:\pylogger\03_11_2016\escl.csv,248.0,Thu Aug 18 07:55:49 2016,Fri Mar 11 07:28:27 2016
84,S:\pylogger\03_14_2016\escl.csv,53.0,Thu Aug 18 07:55:49 2016,Mon Mar 14 07:23:57 2016
85,S:\pylogger\03_19_2016\log.csv,502.0,Thu Aug 18 07:55:49 2016,Sat Mar 19 11:17:12 2016
86,S:\pylogger\03_19_2016\sab.csv,45.0,Thu Aug 18 07:55:49 2016,Sat Mar 19 14:18:03 2016
87,S:\pylogger\03_31_2016\nrop.csv,25.0,Thu Aug 18 07:55:49 2016,Wed Mar 30 22:34:54 2016
88,S:\pylogger\04_10_2016\log.csv,254.0,Thu Aug 18 07:55:49 2016,Sun Apr 10 18:39:28 2016
89,S:\pylogger\04_11_2016\log.csv,2518.0,Thu Aug 18 07:55:49 2016,Mon Apr 11 23:15:54 2016
90,S:\pylogger\04_12_2016\log.csv,5414.0,Thu Aug 18 07:55:49 2016,Wed Apr 13 01:46:26 2016
91,S:\pylogger\04_13_2016\log.csv,1388.0,Thu Aug 18 07:55:50 2016,Thu Apr 14 01:12:31 2016
92,S:\pylogger\04_15_2016\log.csv,830.0,Thu Aug 18 07:55:50 2016,Fri Apr 15 14:50:36 2016
93,S:\pylogger\04_16_2016\log.csv,1910.0,Thu Aug 18 07:55:50 2016,Sun Apr 17 03:06:37 2016
94,S:\pylogger\04_17_2016\log.csv,45.0,Thu Aug 18 07:55:50 2016,Sun Apr 17 19:04:52 2016
95,S:\pylogger\04_17_2016\nrop.csv,25.0,Thu Aug 18 07:55:50 2016,Sun Apr 17 10:41:25 2016
96,S:\pylogger\04_18_2016\log.csv,680.0,Thu Aug 18 07:55:50 2016,Tue Apr 19 00:33:29 2016
97,S:\pylogger\04_19_2016\log.csv,131.0,Thu Aug 18 07:55:50 2016,Tue Apr 19 15:16:00 2016
98,S:\pylogger\04_21_2016\log.csv,1538.0,Thu Aug 18 07:55:50 2016,Thu Apr 21 21:58:54 2016
99,S:\pylogger\04_23_2016\log.csv,634.0,Thu Aug 18 07:55:50 2016,Sat Apr 23 23:36:59 2016
100,S:\pylogger\04_24_2016\log.csv,861.0,Thu Aug 18 07:55:50 2016,Mon Apr 25 05:19:46 2016
101,S:\pylogger\04_25_2016\log.csv,328.0,Thu Aug 18 07:55:50 2016,Mon Apr 25 14:12:10 2016
102,S:\pylogger\04_25_2016\05_29_2016\log.csv,1252.0,Thu Aug 18 07:55:50 2016,Sun May 29 18:59:39 2016
103,S:\pylogger\04_25_2016\05_29_2016\reg.csv,567.0,Thu Aug 18 07:55:50 2016,Sun May 29 10:37:26 2016
104,S:\pylogger\04_27_2016\log.csv,204.0,Thu Aug 18 07:55:50 2016,Thu Apr 28 05:17:24 2016
105,S:\pylogger\04_29_2016\log.csv,238.0,Thu Aug 18 07:55:50 2016,Fri Apr 29 08:46:21 2016
106,S:\pylogger\04_29_2018\aud.csv,24.0,Sun Apr 29 15:22:53 2018,Sun Apr 29 15:18:16 2018
107,S:\pylogger\04_30_2016\log.csv,477.0,Thu Aug 18 07:55:50 2016,Sat Apr 30 19:37:46 2016
108,S:\pylogger\05_01_2016\adp.csv,367.0,Thu Aug 18 07:55:50 2016,Mon May 02 00:52:26 2016
109,S:\pylogger\05_01_2016\log.csv,643.0,Thu Aug 18 07:55:50 2016,Mon May 02 03:51:18 2016
110,S:\pylogger\05_02_2016\log.csv,1380.0,Thu Aug 18 07:55:50 2016,Tue May 03 05:28:34 2016
111,S:\pylogger\05_03_2016\log.csv,1174.0,Thu Aug 18 07:55:50 2016,Tue May 03 16:48:32 2016
112,S:\pylogger\05_03_2016\sab.csv,1461.0,Thu Aug 18 07:55:51 2016,Tue May 03 08:58:27 2016
113,S:\pylogger\05_04_2016\log.csv,1250.0,Thu Aug 18 07:55:51 2016,Wed May 04 10:22:14 2016
114,S:\pylogger\05_08_2016\log.csv,119.0,Thu Aug 18 07:55:51 2016,Sun May 08 20:02:35 2016
115,S:\pylogger\05_09_2016\log.csv,1607.0,Thu Aug 18 07:55:51 2016,Mon May 09 15:09:38 2016
116,S:\pylogger\05_13_2016\log.csv,777.0,Thu Aug 18 07:55:51 2016,Fri May 13 08:20:55 2016
117,S:\pylogger\05_14_2016\log.csv,1455.0,Thu Aug 18 07:55:51 2016,Sun May 15 05:31:32 2016
118,S:\pylogger\05_14_2016\reg.csv,433.0,Thu Aug 18 07:55:51 2016,Sun May 15 00:08:44 2016
119,S:\pylogger\05_15_2016\log.csv,1411.0,Thu Aug 18 07:55:51 2016,Mon May 16 01:41:04 2016
120,S:\pylogger\05_15_2016\nrop.csv,42.0,Thu Aug 18 07:55:51 2016,Sun May 15 07:02:52 2016
121,S:\pylogger\05_16_2016\log.csv,197.0,Thu Aug 18 07:55:51 2016,Mon May 16 07:44:31 2016
122,S:\pylogger\05_17_2016\log.csv,686.0,Thu Aug 18 07:55:51 2016,Wed May 18 02:09:26 2016
123,S:\pylogger\05_18_2016\log.csv,378.0,Thu Aug 18 07:55:51 2016,Thu May 19 04:46:46 2016
124,S:\pylogger\05_19_2016\log.csv,1002.0,Thu Aug 18 07:55:51 2016,Thu May 19 13:28:57 2016
125,S:\pylogger\05_21_2016\log.csv,258.0,Thu Aug 18 07:55:51 2016,Sun May 22 00:55:23 2016
126,S:\pylogger\05_21_2016\sab.csv,120.0,Thu Aug 18 07:55:51 2016,Sun May 22 02:33:14 2016
127,S:\pylogger\05_22_2016\log.csv,2039.0,Thu Aug 18 07:55:51 2016,Mon May 23 05:04:59 2016
128,S:\pylogger\05_22_2016\momb.csv,47.0,Thu Aug 18 07:55:51 2016,Mon May 23 01:35:16 2016
129,S:\pylogger\05_23_2016\log.csv,430.0,Thu Aug 18 07:55:51 2016,Mon May 23 11:32:56 2016
130,S:\pylogger\05_23_2016\reg.csv,86.0,Thu Aug 18 07:55:51 2016,Mon May 23 11:41:25 2016
131,S:\pylogger\05_24_2016\log.csv,387.0,Thu Aug 18 07:55:51 2016,Wed May 25 02:24:42 2016
132,S:\pylogger\05_24_2016\reg.csv,212.0,Thu Aug 18 07:55:51 2016,Tue May 24 08:23:55 2016
133,S:\pylogger\05_25_2016\log.csv,1563.0,Thu Aug 18 07:55:51 2016,Thu May 26 05:30:59 2016
134,S:\pylogger\05_25_2016\reg.csv,114.0,Thu Aug 18 07:55:52 2016,Wed May 25 09:32:47 2016
135,S:\pylogger\05_26_2016\log.csv,1117.0,Thu Aug 18 07:55:52 2016,Fri May 27 04:35:58 2016
136,S:\pylogger\05_27_2016\log.csv,474.0,Thu Aug 18 07:55:52 2016,Sat May 28 05:51:48 2016
137,S:\pylogger\05_28_2016\log.csv,1684.0,Thu Aug 18 07:55:52 2016,Sun May 29 05:50:52 2016
138,S:\pylogger\05_28_2016\reg.csv,53.0,Thu Aug 18 07:55:52 2016,Sun May 29 02:30:05 2016
139,S:\pylogger\05_29_2016\log.csv,1252.0,Wed Aug 29 22:44:29 2018,Sun May 29 18:59:39 2016
140,S:\pylogger\05_29_2016\reg.csv,567.0,Wed Aug 29 22:44:29 2018,Sun May 29 10:37:26 2016
141,S:\pylogger\05_30_2016\log.csv,805.0,Thu Aug 18 07:55:52 2016,Tue May 31 04:15:36 2016
142,S:\pylogger\05_31_2016\log.csv,237.0,Thu Aug 18 07:55:52 2016,Wed Jun 01 05:15:36 2016
143,S:\pylogger\06_01_2016\log.csv,241.0,Thu Aug 18 07:55:52 2016,Thu Jun 02 03:54:38 2016
144,S:\pylogger\06_02_2016\log.csv,345.0,Thu Aug 18 07:55:52 2016,Thu Jun 02 08:12:33 2016
145,S:\pylogger\06_02_2016\reg.csv,411.0,Thu Aug 18 07:55:52 2016,Thu Jun 02 07:32:40 2016
146,S:\pylogger\06_02_2016\sab.csv,48.0,Thu Aug 18 07:55:52 2016,Thu Jun 02 08:12:39 2016
147,S:\pylogger\06_03_2016\reg.csv,35.0,Thu Aug 18 07:55:52 2016,Sat Jun 04 02:33:51 2016
148,S:\pylogger\06_04_2016\log.csv,768.0,Thu Aug 18 07:55:52 2016,Sat Jun 04 21:29:54 2016
