,fpath,size,date_created,date_modified
129,F:\mobius_05_02_2017_to_02_16_2018\161439_05_26_2017\REC_0002.MOV,23236803.0,Fri May 26 12:44:40 2017,Wed May 17 12:31:42 2017
130,F:\mobius_05_02_2017_to_02_16_2018\161439_05_26_2017\REC_0003.MOV,14453783.0,Fri May 26 12:44:41 2017,Wed May 17 12:32:50 2017
131,F:\mobius_05_02_2017_to_02_16_2018\161439_05_26_2017\REC_0004.MOV,553921767.0,Fri May 26 12:44:42 2017,Wed May 17 12:37:58 2017
132,F:\mobius_05_02_2017_to_02_16_2018\161439_05_26_2017\REC_0005.MOV,292659491.0,Fri May 26 12:45:09 2017,Wed May 17 12:52:22 2017
133,F:\mobius_05_02_2017_to_02_16_2018\161439_05_26_2017\REC_0006.MOV,36673539.0,Fri May 26 12:45:23 2017,Wed May 17 12:53:36 2017
134,F:\mobius_05_02_2017_to_02_16_2018\161439_05_26_2017\REC_0007.MOV,7276595.0,Fri May 26 12:45:25 2017,Wed May 17 12:53:42 2017
135,F:\mobius_05_02_2017_to_02_16_2018\170638_05_05_2017\REC_0001.MOV,62465471.0,Fri May 05 13:36:38 2017,Fri May 05 10:40:30 2017
136,F:\mobius_05_02_2017_to_02_16_2018\170638_05_05_2017\REC_0002.MOV,35493735.0,Fri May 05 13:36:41 2017,Fri May 05 10:41:36 2017
137,F:\mobius_05_02_2017_to_02_16_2018\170638_05_05_2017\REC_0003.MOV,26153567.0,Fri May 05 13:36:43 2017,Fri May 05 10:42:14 2017
138,F:\mobius_05_02_2017_to_02_16_2018\170638_05_05_2017\REC_0004.MOV,11209299.0,Fri May 05 13:36:45 2017,Fri May 05 10:42:54 2017
139,F:\mobius_05_02_2017_to_02_16_2018\170638_05_05_2017\REC_0005.MOV,16878939.0,Fri May 05 13:36:45 2017,Fri May 05 10:43:20 2017
140,F:\mobius_05_02_2017_to_02_16_2018\170638_05_05_2017\REC_0006.MOV,7899291.0,Fri May 05 13:36:46 2017,Fri May 05 10:43:38 2017
141,F:\mobius_05_02_2017_to_02_16_2018\170638_05_05_2017\REC_0007.MOV,8521967.0,Fri May 05 13:36:46 2017,Fri May 05 10:44:26 2017
142,F:\mobius_05_02_2017_to_02_16_2018\170638_05_05_2017\REC_0008.MOV,16223495.0,Fri May 05 13:36:47 2017,Fri May 05 10:45:40 2017
143,F:\mobius_05_02_2017_to_02_16_2018\170638_05_05_2017\REC_0009.MOV,18419263.0,Fri May 05 13:36:47 2017,Fri May 05 10:51:54 2017
144,F:\mobius_05_02_2017_to_02_16_2018\170638_05_05_2017\REC_0010.MOV,3835491.0,Fri May 05 13:36:48 2017,Fri May 05 10:54:10 2017
145,F:\mobius_05_02_2017_to_02_16_2018\170638_05_05_2017\REC_0011.MOV,7243819.0,Fri May 05 13:36:49 2017,Fri May 05 10:54:30 2017
146,F:\mobius_05_02_2017_to_02_16_2018\170638_05_05_2017\REC_0012.MOV,5670755.0,Fri May 05 13:36:49 2017,Fri May 05 10:54:40 2017
147,F:\mobius_05_02_2017_to_02_16_2018\170638_05_05_2017\REC_0013.MOV,4064907.0,Fri May 05 13:36:49 2017,Fri May 05 10:59:24 2017
148,F:\mobius_05_02_2017_to_02_16_2018\170638_05_05_2017\REC_0014.MOV,4556487.0,Fri May 05 13:36:49 2017,Fri May 05 11:00:00 2017
149,F:\mobius_05_02_2017_to_02_16_2018\170638_05_05_2017\REC_0015.MOV,11733675.0,Fri May 05 13:36:50 2017,Fri May 05 11:02:54 2017
150,F:\mobius_05_02_2017_to_02_16_2018\170638_05_05_2017\REC_0016.MOV,12552975.0,Fri May 05 13:36:51 2017,Fri May 05 11:03:48 2017
151,F:\mobius_05_02_2017_to_02_16_2018\170638_05_05_2017\REC_0017.MOV,9668995.0,Fri May 05 13:36:51 2017,Fri May 05 11:04:46 2017
152,F:\mobius_05_02_2017_to_02_16_2018\175739_05_11_2017\REC_0002.MOV,36771851.0,Thu May 11 14:27:43 2017,Thu May 11 13:37:38 2017
153,F:\mobius_05_02_2017_to_02_16_2018\175739_05_11_2017\REC_0003.MOV,15568051.0,Thu May 11 14:27:44 2017,Thu May 11 13:39:00 2017
154,F:\mobius_05_02_2017_to_02_16_2018\175739_05_11_2017\REC_0004.MOV,59286547.0,Thu May 11 14:27:45 2017,Thu May 11 13:39:34 2017
