,fpath,size,date_created,date_modified
154,S:\camstudio\vids\tests\xvid_home_15_text.avi,2250240.0,Sat Aug 20 21:44:25 2016,Sun Jan 03 00:18:04 2016
155,S:\camstudio\vids\tests\xvid_home_15_text_rep2.avi,2594304.0,Sat Aug 20 21:44:26 2016,Sun Jan 03 00:21:33 2016
156,S:\camstudio\vids\tests\xvid_test.avi,515584.0,Sat Aug 20 21:44:26 2016,Sun Jan 03 00:42:10 2016
157,S:\camstudio\vids\tests\xvid_test2.avi,388608.0,Sat Aug 20 21:44:27 2016,Sun Jan 03 00:46:38 2016
158,S:\camstudio\vids\unsorted_into_media\4112_spruce_st.avi,17929216.0,Sat Aug 20 21:44:28 2016,Sun May 01 02:43:33 2016
159,S:\camstudio\vids\unsorted_into_media\4th_fireowrks_spots.avi,30961152.0,Sat Aug 20 21:44:33 2016,Mon Jul 04 07:49:23 2016
160,S:\camstudio\vids\unsorted_into_media\4th_july_ny_2016.avi,59714560.0,Sat Aug 20 21:44:39 2016,Tue Jun 28 06:40:23 2016
161,S:\camstudio\vids\unsorted_into_media\4th_july_ny_20162.avi,30459904.0,Sat Aug 20 21:44:51 2016,Tue Jun 28 06:43:46 2016
162,S:\camstudio\vids\unsorted_into_media\4th_july_ny_2016_3.avi,17004014.0,Sat Aug 20 21:44:56 2016,Tue Jun 28 06:59:58 2016
163,S:\camstudio\vids\unsorted_into_media\4th_july_ny_2016_4.avi,2614784.0,Sat Aug 20 21:44:59 2016,Tue Jun 28 07:02:07 2016
164,S:\camstudio\vids\unsorted_into_media\99_acres.avi,7970816.0,Sat Aug 20 21:45:00 2016,Sat Aug 13 02:14:00 2016
165,S:\camstudio\vids\unsorted_into_media\act_flashing.avi,720896.0,Sat Aug 20 21:45:02 2016,Mon Apr 04 01:00:59 2016
166,S:\camstudio\vids\unsorted_into_media\adp_2.png,72384.0,Sat Aug 20 21:45:02 2016,Sun Apr 17 09:07:14 2016
167,S:\camstudio\vids\unsorted_into_media\adp_3.png,135111.0,Sat Aug 20 21:45:02 2016,Sun Apr 17 09:08:35 2016
168,S:\camstudio\vids\unsorted_into_media\adp_4.png,193137.0,Sat Aug 20 21:45:03 2016,Sun Apr 17 09:09:05 2016
169,S:\camstudio\vids\unsorted_into_media\adp_5.png,235637.0,Sat Aug 20 21:45:03 2016,Sun Apr 17 09:09:22 2016
170,S:\camstudio\vids\unsorted_into_media\adp_aline_pay.avi,6259712.0,Sat Aug 20 21:45:03 2016,Sat Apr 30 06:59:27 2016
171,S:\camstudio\vids\unsorted_into_media\adp_aline_sabotage.avi,780288.0,Sat Aug 20 21:45:04 2016,Sat Apr 30 05:00:25 2016
172,S:\camstudio\vids\unsorted_into_media\adp_animation.png,476088.0,Sat Aug 20 21:45:05 2016,Sun Apr 17 08:57:44 2016
173,S:\camstudio\vids\unsorted_into_media\airbnb.avi,17928192.0,Sat Aug 20 21:45:05 2016,Thu Mar 31 20:11:10 2016
174,S:\camstudio\vids\unsorted_into_media\amazon_att.avi,994816.0,Sat Aug 20 21:45:10 2016,Sun May 15 01:22:56 2016
175,S:\camstudio\vids\unsorted_into_media\amazon_att2.avi,4401664.0,Sat Aug 20 21:45:11 2016,Sat May 28 04:49:31 2016
176,S:\camstudio\vids\unsorted_into_media\amazon_att33.avi,639488.0,Sat Aug 20 21:45:12 2016,Fri Jul 08 11:18:26 2016
177,S:\camstudio\vids\unsorted_into_media\amazo_prmt_dy.avi,9848832.0,Sat Aug 20 21:45:12 2016,Fri Jul 08 07:08:45 2016
178,S:\camstudio\vids\unsorted_into_media\amzn_rfp1.avi,72524288.0,Sat Aug 20 21:45:13 2016,Sat May 28 05:07:31 2016
