,fpath,size,date_created,date_modified
206,S:\free2x\3_26\Videoclip16.avi,44536832.0,Mon Apr 04 18:15:45 2016,Wed Mar 23 19:29:42 2016
207,S:\free2x\3_26\Videoclip17.avi,180959232.0,Mon Apr 04 18:15:51 2016,Thu Mar 24 11:41:03 2016
208,S:\free2x\3_26\Videoclip18.avi,227492864.0,Mon Apr 04 18:16:11 2016,Thu Mar 24 12:16:06 2016
209,S:\free2x\3_26\Videoclip19.avi,60608512.0,Mon Apr 04 18:16:35 2016,Thu Mar 24 19:09:13 2016
210,S:\free2x\3_26\Videoclip2.avi,125909504.0,Mon Apr 04 18:16:42 2016,Sun Mar 20 11:45:03 2016
211,S:\free2x\3_26\Videoclip20.avi,23021056.0,Mon Apr 04 18:16:56 2016,Thu Mar 24 19:39:20 2016
212,S:\free2x\3_26\Videoclip21.avi,275751936.0,Mon Apr 04 18:16:59 2016,Fri Mar 25 11:39:54 2016
213,S:\free2x\3_26\Videoclip22.avi,154465792.0,Mon Apr 04 18:17:30 2016,Fri Mar 25 12:05:10 2016
214,S:\free2x\3_26\Videoclip23.avi,53997568.0,Mon Apr 04 18:17:47 2016,Fri Mar 25 14:20:33 2016
215,S:\free2x\3_26\Videoclip3.avi,101901824.0,Mon Apr 04 18:17:54 2016,Sun Mar 20 16:14:51 2016
216,S:\free2x\3_26\Videoclip4.avi,307713536.0,Mon Apr 04 18:18:06 2016,Mon Mar 21 10:37:04 2016
217,S:\free2x\3_26\Videoclip5.avi,10508288.0,Mon Apr 04 18:18:40 2016,Mon Mar 21 10:39:57 2016
218,S:\free2x\3_26\Videoclip6.avi,209522688.0,Mon Apr 04 18:18:42 2016,Mon Mar 21 11:18:37 2016
219,S:\free2x\3_26\Videoclip7.avi,94861312.0,Mon Apr 04 18:19:06 2016,Mon Mar 21 11:39:50 2016
220,S:\free2x\3_26\Videoclip8.avi,239122432.0,Mon Apr 04 18:19:16 2016,Tue Mar 22 10:57:12 2016
221,S:\free2x\3_26\Videoclip9.avi,210331648.0,Mon Apr 04 18:19:42 2016,Tue Mar 22 11:35:04 2016
