,fpath,size,date_created,date_modified
661,T:\mobius2\mobius\175119_04_16_2017\REC_0076.MOV,100940399.0,Thu May 04 15:30:19 2017,Sat Apr 15 13:42:38 2017
662,T:\mobius2\mobius\175119_04_16_2017\REC_0077.MOV,22548587.0,Thu May 04 15:30:28 2017,Sat Apr 15 13:48:20 2017
663,T:\mobius2\mobius\175119_04_16_2017\REC_0078.MOV,30840027.0,Thu May 04 15:30:30 2017,Sat Apr 15 13:51:16 2017
664,T:\mobius2\mobius\175119_04_16_2017\REC_0079.MOV,44276755.0,Thu May 04 15:30:33 2017,Sat Apr 15 13:53:00 2017
665,T:\mobius2\mobius\175119_04_16_2017\REC_0080.MOV,85078491.0,Thu May 04 15:30:37 2017,Sat Apr 15 13:53:50 2017
666,T:\mobius2\mobius\175119_04_16_2017\REC_0081.MOV,80588667.0,Thu May 04 15:30:45 2017,Sat Apr 15 13:56:56 2017
667,T:\mobius2\mobius\175119_04_16_2017\REC_0082.MOV,75082899.0,Thu May 04 15:30:53 2017,Sat Apr 15 14:01:26 2017
668,T:\mobius2\mobius\175119_04_16_2017\REC_0083.MOV,67545235.0,Thu May 04 15:31:00 2017,Sat Apr 15 14:02:42 2017
669,T:\mobius2\mobius\175119_04_16_2017\REC_0084.MOV,70920787.0,Thu May 04 15:31:07 2017,Sat Apr 15 14:03:34 2017
670,T:\mobius2\mobius\175119_04_16_2017\REC_0085.MOV,50241355.0,Thu May 04 15:31:13 2017,Sat Apr 15 14:07:04 2017
671,T:\mobius2\mobius\175119_04_16_2017\REC_0086.MOV,12749615.0,Thu May 04 15:31:20 2017,Sat Apr 15 14:10:14 2017
672,T:\mobius2\mobius\175119_04_16_2017\REC_0087.MOV,43588535.0,Thu May 04 15:31:21 2017,Sat Apr 15 14:11:18 2017
673,T:\mobius2\mobius\175119_04_16_2017\REC_0088.MOV,14388247.0,Thu May 04 15:31:26 2017,Sat Apr 15 14:14:04 2017
674,T:\mobius2\mobius\175119_04_16_2017\REC_0089.MOV,54796735.0,Thu May 04 15:31:27 2017,Sat Apr 15 14:18:18 2017
675,T:\mobius2\mobius\175119_04_16_2017\REC_0090.MOV,158095619.0,Thu May 04 15:31:33 2017,Sat Apr 15 14:25:22 2017
676,T:\mobius2\mobius\175119_04_16_2017\REC_0091.MOV,45620435.0,Thu May 04 15:31:46 2017,Sat Apr 15 14:26:36 2017
677,T:\mobius2\mobius\175119_04_16_2017\REC_0092.MOV,50241355.0,Thu May 04 15:31:50 2017,Sat Apr 15 14:27:08 2017
678,T:\mobius2\mobius\175119_04_16_2017\REC_0093.MOV,11340395.0,Thu May 04 15:31:55 2017,Sat Apr 15 14:27:28 2017
679,T:\mobius2\mobius\175119_04_16_2017\REC_0094.MOV,45784283.0,Thu May 04 15:31:56 2017,Sat Apr 15 14:30:56 2017
680,T:\mobius2\mobius\175119_04_16_2017\REC_0095.MOV,129681887.0,Thu May 04 15:32:00 2017,Sat Apr 15 14:32:26 2017
681,T:\mobius2\mobius\175119_04_16_2017\REC_0096.MOV,47357383.0,Thu May 04 15:32:11 2017,Sat Apr 15 14:41:52 2017
682,T:\mobius2\mobius\175119_04_16_2017\REC_0097.MOV,27169515.0,Thu May 04 15:32:14 2017,Sat Apr 15 14:45:30 2017
683,T:\mobius2\mobius\181603_09_20_2016\REC_0001.MOV,9669003.0,Thu May 04 15:32:18 2017,Mon Sep 19 05:49:04 2016
