,fpath,size,date_created,date_modified
135,S:\mobius\8_10\REC_0013.MOV,33953111.0,Mon Aug 22 03:35:52 2016,Wed Aug 10 18:44:58 2016
136,S:\mobius\8_10\REC_0014.MOV,23466015.0,Mon Aug 22 03:35:55 2016,Wed Aug 10 19:13:16 2016
137,S:\mobius\8_10\REC_0015.MOV,5244639.0,Mon Aug 22 03:35:56 2016,Wed Aug 10 19:29:13 2016
138,S:\mobius\8_10\REC_0016.MOV,61612907.0,Mon Aug 22 03:35:56 2016,Wed Aug 10 19:35:32 2016
139,S:\mobius\8_10\REC_0017.MOV,15338471.0,Mon Aug 22 03:36:00 2016,Wed Aug 10 19:35:43 2016
140,S:\mobius\8_10\REC_0018.MOV,32642243.0,Mon Aug 22 03:36:01 2016,Wed Aug 10 19:59:50 2016
141,S:\mobius\8_10\REC_0019.MOV,8521875.0,Mon Aug 22 03:36:03 2016,Wed Aug 10 20:03:39 2016
142,S:\mobius\8_10\REC_0020.MOV,58204599.0,Mon Aug 22 03:36:04 2016,Wed Aug 10 20:04:10 2016
143,S:\mobius\8_10\REC_0021.MOV,59253307.0,Mon Aug 22 03:36:07 2016,Wed Aug 10 20:06:59 2016
144,S:\mobius\8_10\REC_0022.MOV,44046959.0,Mon Aug 22 03:36:11 2016,Wed Aug 10 20:07:29 2016
145,S:\mobius\8_10\REC_0023.MOV,19402247.0,Mon Aug 22 03:36:14 2016,Wed Aug 10 20:07:42 2016
146,S:\mobius\8_10\REC_0024.MOV,118767587.0,Mon Aug 22 03:36:15 2016,Wed Aug 10 20:09:24 2016
147,S:\mobius\8_10\REC_0025.MOV,71837835.0,Mon Aug 22 03:36:22 2016,Wed Aug 10 20:10:03 2016
148,S:\mobius\8_10\REC_0026.MOV,40769723.0,Mon Aug 22 03:36:27 2016,Wed Aug 10 20:10:26 2016
149,S:\mobius\8_10\REC_0027.MOV,119554123.0,Mon Aug 22 03:36:29 2016,Wed Aug 10 20:12:18 2016
150,S:\mobius\8_10\REC_0028.MOV,23466007.0,Mon Aug 22 03:36:36 2016,Wed Aug 10 20:19:28 2016
151,S:\mobius\8_10\REC_0029.MOV,41162995.0,Mon Aug 22 03:36:38 2016,Wed Aug 10 20:29:47 2016
152,S:\mobius\8_10\REC_0030.MOV,30807011.0,Mon Aug 22 03:36:40 2016,Wed Aug 10 20:32:32 2016
153,S:\mobius\8_10\REC_0031.MOV,40769755.0,Mon Aug 22 03:36:42 2016,Wed Aug 10 20:33:30 2016
154,S:\mobius\8_10\REC_0032.MOV,177626551.0,Mon Aug 22 03:36:45 2016,Wed Aug 10 20:36:19 2016
155,S:\mobius\8_10\REC_0033.MOV,84815623.0,Mon Aug 22 03:36:56 2016,Wed Aug 10 20:37:08 2016
156,S:\mobius\8_10\REC_0034.MOV,106838491.0,Mon Aug 22 03:37:01 2016,Wed Aug 10 20:38:41 2016
157,S:\mobius\8_10\REC_0035.MOV,47324139.0,Mon Aug 22 03:37:08 2016,Wed Aug 10 20:39:11 2016
158,S:\mobius\8_10\REC_0036.MOV,21892935.0,Mon Aug 22 03:37:11 2016,Wed Aug 10 20:39:34 2016
159,S:\mobius\8_10\REC_0037.MOV,38672363.0,Mon Aug 22 03:37:12 2016,Wed Aug 10 20:40:22 2016
160,S:\mobius\8_10\REC_0038.MOV,6424451.0,Mon Aug 22 03:37:14 2016,Wed Aug 10 20:45:05 2016
161,S:\mobius\8_10\REC_0039.MOV,198076547.0,Mon Aug 22 03:37:15 2016,Wed Aug 10 20:51:26 2016
162,S:\mobius\8_10\REC_0040.MOV,44309151.0,Mon Aug 22 03:37:27 2016,Wed Aug 10 20:52:29 2016
163,S:\mobius\8_10\REC_0041.MOV,57286931.0,Mon Aug 22 03:37:30 2016,Wed Aug 10 20:58:08 2016
164,S:\mobius\8_10\REC_0042.MOV,84291267.0,Mon Aug 22 03:37:33 2016,Wed Aug 10 21:10:17 2016
165,S:\mobius\8_10\REC_0043.MOV,198207523.0,Mon Aug 22 03:37:38 2016,Wed Aug 10 21:12:43 2016
166,S:\mobius\8_10\REC_0044.MOV,7210959.0,Mon Aug 22 03:37:51 2016,Wed Aug 10 21:12:57 2016
167,S:\mobius\8_10\REC_0045.MOV,224163183.0,Mon Aug 22 03:37:51 2016,Wed Aug 10 21:15:04 2016
168,S:\mobius\8_10\REC_0046.MOV,94778399.0,Mon Aug 22 03:38:05 2016,Wed Aug 10 21:15:54 2016
169,S:\mobius\8_10\REC_0047.MOV,10488211.0,Mon Aug 22 03:38:11 2016,Wed Aug 10 21:23:38 2016
170,S:\mobius\8_10\REC_0048.MOV,363248547.0,Mon Aug 22 03:38:11 2016,Wed Aug 10 21:26:45 2016
171,S:\mobius\8_10\REC_0049.MOV,199911819.0,Mon Aug 22 03:38:34 2016,Wed Aug 10 21:29:07 2016
172,S:\mobius\8_10\REC_0050.MOV,197552119.0,Mon Aug 22 03:38:46 2016,Wed Aug 10 21:31:47 2016
173,S:\mobius\8_10\REC_0051.MOV,91238991.0,Mon Aug 22 03:38:58 2016,Wed Aug 10 21:33:24 2016
174,S:\mobius\8_10\REC_0052.MOV,257853095.0,Mon Aug 22 03:39:03 2016,Wed Aug 10 21:44:43 2016
175,S:\mobius\8_10\REC_0053.MOV,42867203.0,Mon Aug 22 03:39:19 2016,Wed Aug 10 21:45:49 2016
176,S:\mobius\8_10\REC_0054.MOV,109853451.0,Mon Aug 22 03:39:22 2016,Wed Aug 10 21:47:09 2016
177,S:\mobius\8_10\REC_0055.MOV,51256867.0,Mon Aug 22 03:39:29 2016,Wed Aug 10 21:59:41 2016
178,S:\mobius\8_10\REC_0056.MOV,54665127.0,Mon Aug 22 03:39:32 2016,Wed Aug 10 22:00:53 2016
179,S:\mobius\8_10\REC_0057.MOV,30020463.0,Mon Aug 22 03:39:35 2016,Wed Aug 10 22:03:37 2016
180,S:\mobius\8_10\REC_0058.MOV,22548403.0,Mon Aug 22 03:39:37 2016,Wed Aug 10 22:09:27 2016
181,S:\mobius\8_10\REC_0059.MOV,20188827.0,Mon Aug 22 03:39:38 2016,Wed Aug 10 22:09:42 2016
182,S:\mobius\8_10\REC_0060.MOV,176446747.0,Mon Aug 22 03:39:40 2016,Wed Aug 10 22:15:10 2016
183,S:\mobius\8_10\REC_0061.MOV,31855743.0,Mon Aug 22 03:39:51 2016,Wed Aug 10 22:18:08 2016
184,S:\mobius\8_10\REC_0062.MOV,98055587.0,Mon Aug 22 03:39:53 2016,Wed Aug 10 22:19:01 2016
185,S:\mobius\8_10\REC_0063.MOV,32248943.0,Mon Aug 22 03:39:59 2016,Wed Aug 10 22:21:06 2016
186,S:\mobius\8_10\REC_0064.MOV,74459547.0,Mon Aug 22 03:40:01 2016,Wed Aug 10 22:26:15 2016
187,S:\mobius\8_10\REC_0065.MOV,6162275.0,Mon Aug 22 03:40:05 2016,Wed Aug 10 22:26:25 2016
188,S:\mobius\8_10\REC_0066.MOV,51125803.0,Mon Aug 22 03:40:06 2016,Wed Aug 10 22:26:52 2016
189,S:\mobius\8_10\REC_0067.MOV,267422447.0,Mon Aug 22 03:40:09 2016,Wed Aug 10 22:36:22 2016
190,S:\mobius\8_10\REC_0068.MOV,125322143.0,Mon Aug 22 03:40:25 2016,Wed Aug 10 22:50:23 2016
191,S:\mobius\8_10\REC_0069.MOV,16256115.0,Mon Aug 22 03:40:33 2016,Wed Aug 10 22:50:42 2016
192,S:\mobius\8_10\REC_0070.MOV,27529759.0,Mon Aug 22 03:40:34 2016,Wed Aug 10 22:54:15 2016
193,S:\mobius\8_10\REC_0071.MOV,66856315.0,Mon Aug 22 03:40:36 2016,Wed Aug 10 22:57:59 2016
194,S:\mobius\8_10\REC_0072.MOV,116145899.0,Mon Aug 22 03:40:40 2016,Wed Aug 10 22:58:58 2016
195,S:\mobius\8_10\REC_0073.MOV,40507579.0,Mon Aug 22 03:40:47 2016,Wed Aug 10 22:59:25 2016
196,S:\mobius\8_10\REC_0074.MOV,9701683.0,Mon Aug 22 03:40:49 2016,Wed Aug 10 22:59:40 2016
197,S:\mobius\8_10\REC_0075.MOV,14551987.0,Mon Aug 22 03:40:50 2016,Wed Aug 10 22:59:58 2016
198,S:\mobius\8_12_trim\REC_0001.MOV,11274759.0,Mon Aug 22 03:40:51 2016,Thu Aug 11 04:37:39 2016
199,S:\mobius\8_12_trim\REC_0002.MOV,72231059.0,Mon Aug 22 03:40:52 2016,Thu Aug 11 04:38:21 2016
200,S:\mobius\8_12_trim\REC_0003.MOV,17304839.0,Mon Aug 22 03:40:56 2016,Thu Aug 11 04:38:47 2016
201,S:\mobius\8_12_trim\REC_0004.MOV,50601399.0,Mon Aug 22 03:40:57 2016,Thu Aug 11 05:10:03 2016
