,fpath,size,date_created,date_modified
107,S:\9_11_2016\20160910_123308.jpg,1107662.0,Sat Sep 10 18:33:09 2016,Sat Sep 10 18:33:08 2016
108,S:\9_11_2016\20160910_123314.jpg,1050639.0,Sat Sep 10 18:33:14 2016,Sat Sep 10 18:33:14 2016
109,S:\9_11_2016\20160910_123340.mp4,7666179.0,Sat Sep 10 18:34:00 2016,Sat Sep 10 18:34:00 2016
110,S:\9_11_2016\20160910_160506.mp4,114848320.0,Sat Sep 10 22:06:03 2016,Sat Sep 10 22:06:02 2016
111,S:\9_11_2016\20160910_160606.mp4,91581776.0,Sat Sep 10 22:06:50 2016,Sat Sep 10 22:06:50 2016
112,S:\9_11_2016\20160910_160736.mp4,9271185.0,Sat Sep 10 22:07:42 2016,Sat Sep 10 22:07:42 2016
113,S:\9_11_2016\20160910_164517.jpg,3141218.0,Sat Sep 10 22:45:17 2016,Sat Sep 10 22:45:16 2016
114,S:\9_11_2016\20160910_164533.jpg,2535487.0,Sat Sep 10 22:45:33 2016,Sat Sep 10 22:45:32 2016
115,S:\9_11_2016\20160910_170541.mp4,54585667.0,Sat Sep 10 23:06:19 2016,Sat Sep 10 23:06:18 2016
116,S:\9_11_2016\20160910_193210.mp4,154036899.0,Sun Sep 11 01:33:53 2016,Sun Sep 11 01:33:52 2016
117,S:\9_11_2016\20160911_085726.jpg,2785086.0,Sun Sep 11 14:57:26 2016,Sun Sep 11 14:57:26 2016
118,S:\9_11_2016\20160911_085734.jpg,3279846.0,Sun Sep 11 14:57:34 2016,Sun Sep 11 14:57:34 2016
119,S:\9_11_2016\20160911_095907.mp4,21672961.0,Sun Sep 11 15:59:23 2016,Sun Sep 11 15:59:22 2016
120,S:\9_11_2016\20160911_114048.jpg,2893192.0,Sun Sep 11 17:40:49 2016,Sun Sep 11 17:40:48 2016
121,S:\9_11_2016\20160911_121351.mp4,29274267.0,Sun Sep 11 18:14:12 2016,Sun Sep 11 18:14:12 2016
122,S:\9_11_2016\20160911_121443.mp4,2893192.0,Sat Sep 17 05:12:58 2016,Sun Sep 11 18:14:46 2016
123,S:\9_11_2016\20160911_121501.mp4,2229545.0,Sat Sep 17 05:12:59 2016,Sun Sep 11 18:15:08 2016
124,S:\9_11_2016\20160911_122051.mp4,8487092.0,Sat Sep 17 05:13:00 2016,Sun Sep 11 18:21:42 2016
125,S:\9_11_2016\20160911_123902.mp4,75961956.0,Sat Sep 17 05:13:01 2016,Sun Sep 11 18:40:20 2016
126,S:\9_11_2016\20160911_135848.mp4,115922038.0,Sat Sep 17 05:13:09 2016,Sun Sep 11 19:59:22 2016
127,S:\9_11_2016\20160911_140417.mp4,48804712.0,Sat Sep 17 05:13:21 2016,Sun Sep 11 20:04:36 2016
128,S:\9_11_2016\20160911_140439.mp4,27827455.0,Sat Sep 17 05:13:26 2016,Sun Sep 11 20:05:08 2016
129,S:\9_11_2016\20160911_140615.mp4,43766862.0,Sat Sep 17 05:13:29 2016,Sun Sep 11 20:07:20 2016
130,S:\9_11_2016\20160911_140828.mp4,96368518.0,Sat Sep 17 05:13:34 2016,Sun Sep 11 20:09:50 2016
131,S:\9_11_2016\20160911_141244.mp4,123634154.0,Sat Sep 17 05:13:44 2016,Sun Sep 11 20:12:48 2016
132,S:\9_11_2016\20160911_141456.mp4,2921591.0,Sat Sep 17 05:13:57 2016,Sun Sep 11 20:15:18 2016
133,S:\9_11_2016\20160911_141523.mp4,32389958.0,Sat Sep 17 05:13:58 2016,Sun Sep 11 20:16:44 2016
134,S:\9_11_2016\20160911_142458.mp4,41793938.0,Sun Sep 11 20:25:27 2016,Sun Sep 11 20:25:26 2016
135,S:\9_11_2016\20160911_142528.mp4,23506354.0,Sun Sep 11 20:25:45 2016,Sun Sep 11 20:25:44 2016
136,S:\9_11_2016\20160911_153649.jpg,1451072.0,Sun Sep 11 21:36:50 2016,Sun Sep 11 21:36:48 2016
137,S:\9_11_2016\20160911_154838.mp4,122674039.0,Sun Sep 11 21:50:01 2016,Sun Sep 11 21:50:00 2016
138,S:\9_11_2016\20160911_155029.mp4,420269554.0,Sun Sep 11 21:55:08 2016,Sun Sep 11 21:55:08 2016
139,S:\9_11_2016\20160911_155510.mp4,166135528.0,Sun Sep 11 21:57:00 2016,Sun Sep 11 21:57:00 2016
